,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
4728,7016,124085,148.0,1292.9456787109375,3607.62939453125,0.47232896089553833,5275.97119140625,0.18117406964302063,5520.0,3.179936170578003,1560.0,1800.0,2170.0,2620.0,3060.0,3490.0,3770.0,521.0,1490.0,-38.70358657836914,15.093966484069824,1.2576912641525269,0.0,True,48080.0,165.26031494140625,176.8837432861328,5576.279683172703,510.30989557504654,5263.403053283691,123.47714191675186,24.13917303085327
5669,7025,96439,151.0,751.8562622070312,2109.740234375,0.4745197594165802,3297.798095703125,0.11912528425455093,4460.0,2.1683318614959717,1100.0,1350.0,1750.0,2180.0,2620.0,3000.0,3250.0,516.0,1570.0,32.59966278076172,-18.136964797973633,1.1268277168273926,0.0,True,46780.0,68.30961608886719,74.86540222167969,3281.3814313411713,351.3706433773041,3068.357620239258,120.64285492897034,24.071340084075928
5863,7026,57973,166.0,1094.5589599609375,3469.673583984375,0.5203754901885986,5125.12548828125,0.18011678755283356,5500.0,2.7079148292541504,1410.0,1670.0,2080.0,2550.0,3030.0,3430.0,3680.0,548.0,1660.0,-36.629390716552734,29.31385040283203,1.432861328125,0.0,True,54440.00390625,156.30484008789062,168.5331268310547,5353.898182243109,633.1577952802181,5036.737529754639,149.22326573729515,11.632546663284302
6079,7026,59667,161.0,899.672119140625,2741.6455078125,0.505853533744812,4083.71484375,0.14396776258945465,7570.0,1.7066231966018677,1410.0,1900.0,2690.0,3410.0,4230.0,5130.0,5660.0,980.0,1940.0,23.631885528564453,45.87894058227539,1.9102860689163208,0.0,True,52030.0,53.07353973388672,57.62737274169922,4201.746339797974,507.6835422515869,4004.4669189453125,137.39443397521973,6.8114471435546875
6243,6964,101225,116.0,410.2901916503906,1240.0584716796875,0.5027836561203003,1908.6839599609375,0.0686090886592865,4270.0,1.3425008058547974,1070.0,1290.0,1650.0,2080.0,2470.0,2810.0,3010.0,474.0,1350.0,-41.43708419799805,29.568462371826172,1.045085072517395,0.0,True,45280.0,18.286481857299805,19.456207275390625,1991.7093217372894,323.0374639034271,1842.4741897583008,126.45857846736908,4.490071654319763
6580,7050,66405,324.0,658.4614868164062,1797.7457275390625,0.4638387858867645,2586.07373046875,0.08693490922451019,6420.0,1.1481844186782837,1230.0,1440.0,1890.0,2590.0,3470.0,4280.0,4690.0,887.0,3120.0,-21.44133949279785,15.717541694641113,1.4827252626419067,0.0,True,52240.0,52.62929153442383,55.27524185180664,2866.2929693460464,357.2234922647476,2513.531520843506,291.4651117324829,8.66704523563385
6818,6945,133297,181.0,1171.638916015625,3619.134521484375,0.5108769536018372,5190.60595703125,0.18491795659065247,6100.0,2.998603343963623,1200.0,1430.0,1890.0,2390.0,2900.0,3380.0,3720.0,600.0,1690.0,-22.50116539001465,44.17927932739258,1.3178373575210571,0.0,True,49860.00390625,113.20894622802734,122.20211029052734,5326.810070455074,422.69585078954697,5041.813182830811,153.0214677453041,18.766473650932312
6954,6945,134265,232.0,884.5136108398438,2235.41015625,0.4329902231693268,3268.7294921875,0.11427073925733566,4770.0,2.1048574447631836,1180.0,1410.0,1760.0,2230.0,2670.0,3110.0,3370.0,527.0,1460.0,11.254618644714355,-4.144167900085449,1.6693744659423828,0.0,True,45580.0,60.63010787963867,64.64974975585938,3535.2776569724083,354.8204006552696,3268.5223541259766,200.256301343441,5.868893623352051
6991,6945,134574,124.0,349.7422790527344,1135.4088134765625,0.529014527797699,1610.6729736328125,0.056739501655101776,4760.0,1.1690927743911743,1200.0,1460.0,1920.0,2360.0,2850.0,3310.0,3540.0,561.0,1400.0,33.952606201171875,15.42836856842041,1.1530646085739136,0.0,True,54950.0,63.518585205078125,67.98666381835938,1802.5465653836727,253.7901872098446,1632.0136489868164,107.01433119177818,0.0
7031,6945,134932,86.0,360.0016784667969,1252.865234375,0.5535878539085388,1771.0894775390625,0.06466548144817352,3820.0,1.4433116912841797,820.0,990.0,1350.0,1740.0,2140.0,2450.0,2620.0,450.0,1150.0,-36.71282196044922,-23.74977684020996,1.5570695400238037,0.0,True,32990.00390625,39.531219482421875,41.86928939819336,1829.721430927515,178.63466945290565,1715.5162773132324,72.30276706814766,2.3711670637130737
7251,7015,109265,126.0,646.0709838867188,1913.611083984375,0.49519431591033936,2758.736083984375,0.09586094319820404,4880.0,1.67730712890625,980.0,1270.0,1680.0,2130.0,2570.0,3010.0,3320.0,539.0,1580.0,26.475923538208008,33.915931701660156,1.3662877082824707,0.0,True,54590.0,89.61563873291016,96.49575805664062,2767.914161577821,118.60955800116062,2559.68896484375,112.02564992010593,6.5839080810546875
7561,7023,131731,148.0,940.36181640625,2884.216552734375,0.5082533359527588,4137.46728515625,0.14534729719161987,5530.0,2.2952775955200195,1640.0,1870.0,2350.0,2880.0,3430.0,3890.0,4230.0,627.0,1910.0,-36.94840621948242,14.548316955566406,1.375732421875,0.0,True,53590.0,144.58726501464844,154.70347595214844,4675.79376578331,706.9701726436615,4374.477382659912,147.51247382164001,9.216644287109375
