,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
869754,6941,44210,248.0,814.1293334960938,2416.4541015625,0.4959861636161804,3470.371337890625,0.12393339723348618,3030.0,3.666935682296753,660.0,780.0,1010.0,1280.0,1550.0,1780.0,1930.0,310.0,950.0,-32.44397735595703,24.742794036865234,1.3148893117904663,0.0,True,13620.0,75.90524291992188,79.86357879638672,3920.7560131549835,614.2265026569366,3619.65913772583,223.77721905708313,1.4144134521484375
869853,6941,44996,230.0,1232.7889404296875,3904.08642578125,0.520023763179779,5629.53759765625,0.20061984658241272,4370.0,3.880843162536621,1140.0,1330.0,1640.0,2010.0,2400.0,2790.0,2990.0,448.0,1260.0,49.200191497802734,-3.3881309032440186,2.1447842121124268,0.0,True,29580.0,108.359375,116.31656646728516,6055.489174962044,810.1112452745438,5725.727344512939,207.16817963123322,14.234275817871094
870513,7051,10050,124.0,654.344482421875,2133.151611328125,0.5305145382881165,3214.35986328125,0.11489339917898178,3230.0,3.747952699661255,1080.0,1170.0,1340.0,1550.0,1780.0,1980.0,2110.0,251.0,790.0,-5.134119033813477,47.217369079589844,1.1395444869995117,0.0,True,8520.0,66.8178482055664,71.3864974975586,3064.222040325403,209.9281179010868,2886.1071166992188,111.29707542061806,0.0
870669,7051,11356,127.0,364.69189453125,853.6854858398438,0.40134820342063904,1295.631591796875,0.038478657603263855,4010.0,0.8725661039352417,210.0,300.0,570.0,1070.0,1620.0,1910.0,2060.0,537.0,1980.0,-13.076005935668945,-40.187095642089844,5.996049880981445,0.0,True,1230.0001220703125,8.241456031799316,8.67021369934082,1443.4030081033707,216.65056574344635,1319.5791664123535,113.55164769291878,2.030737966299057
871852,6972,43102,314.0,1068.031982421875,2807.87109375,0.44888612627983093,4119.052734375,0.1444186419248581,3960.0,2.8629136085510254,960.0,1160.0,1450.0,1850.0,2280.0,2650.0,2880.0,468.0,1380.0,10.313420295715332,-20.7615909576416,1.3601080179214478,0.0,True,28740.0,82.99562072753906,87.91832733154297,4646.714695572853,687.617756485939,4278.853172302246,278.4927188158035,6.373183727264404
872555,7052,98643,155.0,1262.9609375,3727.64404296875,0.49386459589004517,5690.83349609375,0.19935408234596252,3900.0,4.731684684753418,1200.0,1380.0,1690.0,2010.0,2320.0,2670.0,2900.0,389.0,1000.0,44.90492630004883,25.858318328857422,1.4652624130249023,0.0,True,28530.001953125,107.63805389404297,116.1679916381836,5582.467712402344,485.1875686645508,5294.017253875732,132.48833084106445,48.324073791503906
873561,7057,146912,212.0,754.2282104492188,2320.0439453125,0.5093289017677307,3246.244873046875,0.1161997839808464,4500.0,2.84657621383667,1130.0,1350.0,1670.0,2010.0,2390.0,2710.0,2920.0,424.0,1180.0,-29.796463012695312,7.372717380523682,1.6816251277923584,0.0,True,29400.0,65.53946685791016,68.69441223144531,3595.6436766684055,455.8930281698704,3318.1002254486084,195.29636040329933,16.707623958587646
873718,6979,43102,114.0,762.015380859375,2155.108642578125,0.47755709290504456,3238.643310546875,0.11786593496799469,2940.0,3.2697594165802,810.0,930.0,1150.0,1410.0,1680.0,1920.0,2060.0,304.0,870.0,39.51873779296875,-3.6311140060424805,1.4486751556396484,0.0,True,11320.0,72.59276580810547,76.8340835571289,3275.137591332197,285.5750989615917,3052.2661094665527,96.8670928478241,53.41162320971489
873787,6979,43703,107.0,794.9961547851562,2342.781005859375,0.4932743310928345,3433.677001953125,0.11836565285921097,3330.0,4.190106391906738,1010.0,1140.0,1340.0,1570.0,1790.0,2040.0,2160.0,272.0,670.0,41.885372161865234,22.071325302124023,1.39908766746521,0.0,True,12080.0,71.25271606445312,75.96194458007812,3657.1483034193516,448.84797993302345,3483.571086883545,99.12596836686134,3.1985321044921875
875126,7057,57014,372.0,604.671630859375,1917.0941162109375,0.5204379558563232,2814.259765625,0.09919093549251556,3200.0,2.9289259910583496,790.0,910.0,1100.0,1340.0,1580.0,1840.0,2010.0,287.0,820.0,0.787036120891571,46.412410736083984,1.338962435722351,0.0,True,10840.0,93.74858856201172,100.3864974975586,3162.1180279552937,546.3591854870319,2730.6238594055176,333.49937108159065,4.246208906173706
875273,6988,83163,123.0,1183.0399169921875,3579.031005859375,0.5031406283378601,5255.95703125,0.18557782471179962,3800.0,4.873088836669922,520.0,630.0,910.0,1500.0,1790.0,2030.0,2160.0,458.0,1410.0,7.910487174987793,46.712772369384766,1.099021077156067,0.0,True,4230.0,133.9720458984375,143.5261993408203,5642.3511454463005,746.372263610363,5404.989200592041,95.27466458082199,8.115234375
875433,6988,84527,172.0,561.0458984375,1947.0267333984375,0.5526078939437866,2738.803466796875,0.09962303936481476,3440.0,3.0237174034118652,870.0,1000.0,1220.0,1450.0,1710.0,1950.0,2110.0,294.0,860.0,48.548282623291016,-1.7471662759780884,1.615240216255188,0.0,True,13200.0,64.16332244873047,68.07041931152344,2937.2111454606056,365.25314527750015,2715.6817169189453,154.43693739175797,2.929168701171875
876077,6945,94518,111.0,814.4342651367188,2416.736572265625,0.4958890378475189,3659.559814453125,0.12968900799751282,3060.0,4.01969575881958,1230.0,1330.0,1530.0,1760.0,2000.0,2220.0,2350.0,273.0,800.0,23.090871810913086,47.61931228637695,1.2073171138763428,0.0,True,7810.0,64.36650085449219,68.92818450927734,3609.0663420856,313.6773802936077,3445.047637939453,90.53641960024834,9.11578369140625
876090,6945,94563,93.0,809.39453125,2431.128662109375,0.5004544258117676,3531.59130859375,0.12185397744178772,4400.0,2.681870937347412,950.0,1130.0,1440.0,1840.0,2360.0,3170.0,3450.0,603.0,1040.0,46.05274963378906,9.781172752380371,1.5328258275985718,0.0,True,24300.0,73.98210906982422,79.35118865966797,3749.2231938242912,434.200313270092,3594.1001167297363,77.83731812238693,3.30364990234375
878711,7021,142393,87.0,830.7418823242188,2310.876220703125,0.47113755345344543,3335.182373046875,0.11324397474527359,2780.0,5.151940822601318,710.0,780.0,910.0,1080.0,1250.0,1410.0,1530.0,197.0,600.0,-33.91221237182617,1.3069108724594116,1.270691990852356,0.0,True,2770.0,64.79541778564453,67.74018859863281,3416.8588643074036,210.22824144363403,3261.4661407470703,86.87440538406372,3.722900390625
880037,6963,50673,197.0,914.1153564453125,3057.26318359375,0.5396484136581421,3962.16943359375,0.14354805648326874,4170.0,4.098544597625732,1100.0,1230.0,1500.0,1800.0,2100.0,2390.0,2610.0,358.0,920.0,-4.442812919616699,-10.175230026245117,1.3123964071273804,0.0,True,19240.0,98.53520965576172,102.6514663696289,4844.637334406376,774.7302985787392,4580.509037017822,162.6577849984169,2.935302734375
880680,6945,73046,556.0,1320.640869140625,4061.96240234375,0.5092928409576416,5662.2529296875,0.20142947137355804,2620.0,9.143989562988281,460.0,520.0,640.0,800.0,970.0,1150.0,1270.0,195.0,560.0,-32.00542068481445,11.44731616973877,1.5645889043807983,0.0,True,1919.9998779296875,177.3860626220703,185.69407653808594,6544.774006202817,984.9816935807467,5886.71675491333,467.20747025310993,13.46371841430664
880797,6945,74185,100.0,372.1976013183594,1074.0150146484375,0.48527953028678894,1457.6519775390625,0.05143100023269653,2850.0,2.5235209465026855,930.0,1000.0,1130.0,1290.0,1460.0,1620.0,1750.0,196.0,580.0,-12.071049690246582,-9.539843559265137,1.208780288696289,0.0,True,3650.0,30.988191604614258,32.21956253051758,1571.8468941152096,94.74896129965782,1446.1097412109375,86.24297985434532,8.5059814453125
881218,7013,27590,128.0,1227.9609375,3924.434326171875,0.5233436226844788,5587.91357421875,0.20264330506324768,5220.0,5.06218147277832,1120.0,1250.0,1500.0,1780.0,2080.0,2360.0,2580.0,343.0,1000.0,-23.477752685546875,-45.08268737792969,1.612675666809082,0.0,True,12640.0,117.21148681640625,123.86284637451172,5974.229457467794,704.8314472138882,5746.11828994751,105.53452262282372,5.3651580810546875
881544,6983,80375,164.0,997.5081176757812,2728.40185546875,0.4645560085773468,4136.4130859375,0.1443648487329483,4000.0,3.0875134468078613,840.0,990.0,1290.0,1620.0,1980.0,2340.0,2570.0,415.0,1250.0,12.895597457885742,-28.436594009399414,1.2834843397140503,0.0,True,20650.0,99.63449096679688,106.6849136352539,4398.502164155245,572.953122407198,4147.233795166016,144.0370536148548,7.596824407577515
881613,6983,80825,103.0,258.58306884765625,787.7946166992188,0.5057557821273804,1190.0743408203125,0.04280071333050728,2260.0,2.005488634109497,600.0,690.0,810.0,960.0,1120.0,1300.0,1400.0,189.0,480.0,10.866666793823242,-45.8165168762207,1.2882225513458252,0.0,True,3680.000244140625,37.043025970458984,39.69952392578125,1167.235793799162,83.70631763339043,1046.4864501953125,83.70631763339043,0.0
883650,7012,17612,131.0,776.3434448242188,2561.960693359375,0.5348874926567078,3623.192626953125,0.13234861195087433,2870.0,4.301611423492432,990.0,1050.0,1180.0,1380.0,1610.0,1790.0,1890.0,233.0,790.0,33.106689453125,4.960387706756592,1.3391996622085571,0.0,True,1660.0001220703125,76.86331939697266,81.3616943359375,3713.758613616228,298.73513796925545,3508.6328773498535,122.87569811940193,5.38671875
883758,7012,18551,80.0,1077.406982421875,2392.194091796875,0.3789447546005249,3660.030029296875,0.11504509299993515,2730.0,3.180927276611328,530.0,620.0,860.0,1210.0,1540.0,1730.0,1820.0,358.0,1310.0,-21.020877838134766,33.41492462158203,1.8257774114608765,0.0,True,2300.0,4.104122161865234,4.306037425994873,3712.604237496853,238.83385556936264,3623.314697265625,85.18541806936264,0.0
884758,6972,47143,71.0,305.1728515625,773.5114135742188,0.4341757297515869,1198.2052001953125,0.040968187153339386,2040.0,1.9944819211959839,650.0,740.0,900.0,1060.0,1250.0,1430.0,1530.0,213.0,480.0,39.153743743896484,-3.4726719856262207,1.0751583576202393,0.0,True,5239.99951171875,30.4231014251709,32.129703521728516,1385.253140091896,275.97884237766266,1292.2571296691895,62.572908997535706,0.0
884851,6980,22845,80.0,811.0101318359375,2692.073486328125,0.5369735956192017,3922.643798828125,0.14168722927570343,4390.0,3.540233612060547,1490.0,1660.0,1920.0,2230.0,2570.0,2870.0,3070.0,376.0,990.0,-36.396785736083984,36.42978286743164,1.60671067237854,0.0,True,25520.0,72.59671020507812,77.80186462402344,3953.7873260974884,378.7780182361603,3810.3904457092285,66.64277672767639,4.157393455505371
885351,7033,39529,96.0,404.6318054199219,1301.10107421875,0.5255624651908875,1767.6588134765625,0.06390398740768433,2180.0,3.0395073890686035,690.0,770.0,910.0,1060.0,1240.0,1410.0,1510.0,196.0,560.0,-22.02747344970703,-5.791225910186768,1.4237114191055298,0.0,True,4110.0,37.686370849609375,39.35983657836914,2062.279810346663,318.9547676220536,1938.672077178955,70.69547367095947,15.225888647139072
886342,7058,64888,184.0,972.3690795898438,2785.8837890625,0.4825419485569,3761.41064453125,0.12999305129051208,4570.0,3.356379508972168,960.0,1120.0,1430.0,1770.0,2150.0,2480.0,2720.0,424.0,1340.0,-7.387331008911133,-11.562122344970703,1.4054502248764038,0.0,True,27280.0,48.33391571044922,50.49029541015625,4349.747083425522,543.1297204494476,4094.0283203125,206.27833819389343,1.1065092086791992
887378,6944,35448,108.0,842.9872436523438,2570.267578125,0.5060507655143738,3953.53955078125,0.1397218406200409,3660.0,4.513686180114746,1090.0,1190.0,1350.0,1560.0,1780.0,2000.0,2150.0,252.0,730.0,-7.049015045166016,47.23208999633789,1.4854702949523926,0.0,True,6650.0,100.47065734863281,107.10155487060547,4051.248512864113,537.308861374855,3835.4796085357666,110.05630362033844,5.241943359375
889411,7015,11586,198.0,582.7713012695312,1882.42724609375,0.5272013545036316,2591.120361328125,0.09251514077186584,3390.0,2.4922516345977783,690.0,850.0,1100.0,1430.0,1730.0,2040.0,2190.0,367.0,1060.0,-23.94501304626465,-33.121971130371094,1.4907166957855225,0.0,True,21400.0,68.0257797241211,71.62564086914062,2761.600933909416,228.6920975446701,2512.273838043213,181.30131614208221,0.0
889750,7014,51780,174.0,1446.9573974609375,4172.58740234375,0.4850268065929413,5618.06982421875,0.19422589242458344,4380.0,5.3430681228637695,1130.0,1310.0,1600.0,1910.0,2230.0,2520.0,2760.0,375.0,1030.0,-8.281815528869629,-7.564010143280029,1.696792721748352,0.0,True,23690.0,111.11397552490234,115.98153686523438,6122.935721680522,392.3617852181196,5828.085586547852,146.96342401206493,36.772735595703125
890047,7058,11685,63.0,211.66940307617188,584.8203735351562,0.46849438548088074,902.2449340820312,0.0314081609249115,3370.0,0.9249851107597351,1000.0,1180.0,1410.0,1680.0,1930.0,2170.0,2280.0,310.0,950.0,1.2386988401412964,-49.50550079345703,1.4214755296707153,0.0,True,18240.0,27.101728439331055,29.12510108947754,876.5258491337299,53.02220419049263,796.4019165039062,52.541765719652176,0.4804384708404541
892915,6996,48671,183.0,1258.67626953125,3787.48828125,0.5011354684829712,5627.78271484375,0.20107850432395935,5010.0,4.584092140197754,1080.0,1240.0,1520.0,1850.0,2200.0,2530.0,2740.0,398.0,1030.0,9.738199234008789,-42.225555419921875,1.4315592050552368,0.0,True,25460.0,86.0875244140625,91.5955581665039,5554.13013163209,421.9000290930271,5268.146697998047,183.77660802006721,16.119301199913025
896925,6998,24399,225.0,719.507568359375,2101.965576171875,0.4899773895740509,3158.4755859375,0.11018776893615723,4070.0,4.367964267730713,550.0,620.0,760.0,920.0,1130.0,1310.0,1450.0,215.0,640.0,49.873470306396484,14.284025192260742,1.0610452890396118,0.0,True,2920.0,71.27262115478516,76.39904022216797,3460.2931356430054,567.8432683944702,3159.7692680358887,225.9106719493866,3.3405745029449463
898673,6990,46169,100.0,1263.3516845703125,3712.822509765625,0.49223974347114563,5111.36767578125,0.17998051643371582,3840.0,4.938117504119873,790.0,930.0,1140.0,1420.0,1760.0,2140.0,2360.0,375.0,970.0,-12.380520820617676,-31.86757469177246,1.4561433792114258,0.0,True,11220.0,135.10086059570312,141.1253204345703,5539.539906740189,428.2940266132355,5314.076919555664,88.25101208686829,2.111114501953125
899715,7053,81934,224.0,1190.6239013671875,3361.2685546875,0.47686636447906494,4874.0947265625,0.16665610671043396,3620.0,4.838931083679199,870.0,1000.0,1240.0,1510.0,1820.0,2120.0,2320.0,345.0,890.0,-29.56757354736328,13.362723350524902,1.247251033782959,0.0,True,13280.0009765625,112.28282928466797,117.46159362792969,4905.4826802015305,241.5186985731125,4551.68115234375,219.50257003307343,22.016128540039062
901462,7059,125935,107.0,360.2084655761719,1111.9737548828125,0.5106468796730042,1545.880126953125,0.0542910061776638,2900.0,1.9194579124450684,1050.0,1180.0,1400.0,1650.0,1900.0,2140.0,2270.0,293.0,700.0,-20.973363876342773,30.24920082092285,1.930938959121704,0.0,True,11509.9990234375,26.759798049926758,27.88768768310547,1631.7923299372196,132.80670180916786,1509.0184059143066,91.02050200104713,4.993623971939087
901478,7059,126053,70.0,469.7464904785156,931.0348510742188,0.32930788397789,1638.014892578125,0.04652640223503113,2430.0,1.2946094274520874,650.0,770.0,990.0,1340.0,1660.0,1920.0,2030.0,368.0,1350.0,43.404136657714844,-29.938396453857422,4.758063316345215,0.0,True,1300.0,2.9115545749664307,3.145534038543701,1747.9016765356064,344.19104969501495,1685.8971633911133,59.09295856952667,0.0
902110,6993,45473,100.0,1226.0093994140625,3830.218017578125,0.5150496959686279,5547.65625,0.19152027368545532,3220.0,7.709746360778809,660.0,750.0,900.0,1080.0,1270.0,1460.0,1580.0,219.0,640.0,38.29442596435547,26.751564025878906,1.1365666389465332,0.0,True,3850.000244140625,105.31277465820312,111.58243560791016,5603.345662742853,441.86687245965004,5418.944591522217,79.08829656243324,0.0
902784,7020,61120,117.0,815.2041015625,2655.62548828125,0.5302540063858032,3554.892822265625,0.12820453941822052,2280.0,6.268362998962402,680.0,760.0,890.0,1040.0,1210.0,1390.0,1500.0,195.0,510.0,-12.50464916229248,18.365047454833984,1.5451722145080566,0.0,True,3360.000244140625,62.26982116699219,64.61595153808594,4380.435354113579,847.5495661497116,4205.827697753906,110.7834141254425,1.554421067237854
903188,6940,136983,249.0,1271.270751953125,3893.52880859375,0.5077172517776489,5625.8271484375,0.19428406655788422,4730.0,3.1651017665863037,1000.0,1180.0,1570.0,2120.0,2600.0,2960.0,3170.0,563.0,1870.0,-42.839473724365234,-9.252157211303711,1.3936048746109009,0.0,True,18860.0,107.31239318847656,112.70443725585938,6022.672577828169,785.1634149253368,5691.602436065674,242.05405899882317,16.384849548339844
903242,6940,137390,127.0,860.9017944335938,2447.193115234375,0.4795180559158325,3483.32568359375,0.1226450577378273,3040.0,5.035232067108154,930.0,1020.0,1170.0,1350.0,1540.0,1740.0,1870.0,223.0,630.0,-30.281147003173828,-12.623380661010742,1.302940845489502,0.0,True,4460.0,71.87998962402344,75.72906494140625,4182.516153484583,803.0265447199345,3707.652168273926,401.41781917214394,1.566176414489746
904182,7062,145118,91.0,766.4478759765625,2512.397705078125,0.5324891805648804,3659.3740234375,0.13198573887348175,2340.0,5.85463809967041,350.0,420.0,560.0,710.0,890.0,1070.0,1210.0,200.0,540.0,-48.37150955200195,-14.603939056396484,1.239353060722351,0.0,True,1960.0,2325.374755859375,2462.817626953125,6508.317325025797,904.3859285414219,4096.06534576416,86.87722340226173,0.0
904815,7013,20331,196.0,814.439453125,2296.21533203125,0.4763549864292145,3453.05810546875,0.121490478515625,3210.0,3.629058837890625,600.0,750.0,990.0,1230.0,1470.0,1710.0,1830.0,292.0,820.0,0.2393403798341751,45.10015106201172,1.3216453790664673,0.0,True,12779.9990234375,98.78328704833984,105.58648681640625,3749.3807463645935,539.7017073631287,3484.314208984375,157.8655502796173,8.417700052261353
904983,7013,21794,330.0,635.947509765625,1759.944091796875,0.46913498640060425,2573.88623046875,0.08818748593330383,2690.0,3.641669988632202,950.0,1050.0,1220.0,1400.0,1580.0,1770.0,1910.0,220.0,600.0,47.02996826171875,7.336280822753906,1.2383416891098022,0.0,True,6360.0,56.190887451171875,59.83049774169922,2831.7931847572327,379.9128441810608,2461.066520690918,286.8633050918579,27.672471523284912
905369,7025,54830,83.0,950.2759399414062,2702.22802734375,0.4796578586101532,3911.425048828125,0.13611437380313873,2860.0,5.332798957824707,510.0,590.0,740.0,930.0,1120.0,1300.0,1420.0,221.0,640.0,24.67232894897461,33.675865173339844,1.660274624824524,0.0,True,2860.0,83.5245590209961,87.95430755615234,3940.1991322934628,203.82520803809166,3779.30810546875,77.36646780371666,0.0
907133,6993,124277,167.0,871.4092407226562,2361.338623046875,0.4608863890171051,3363.285888671875,0.11465010792016983,3440.0,3.1763999462127686,830.0,980.0,1270.0,1580.0,1920.0,2230.0,2410.0,380.0,990.0,10.572412490844727,-14.17391586303711,1.4053970575332642,0.0,True,24300.001953125,131.27700805664062,138.06930541992188,3968.6497533917427,604.5871008038521,3690.84574508667,144.92772752046585,1.5992727279663086
907760,7015,46740,91.0,6.635087966918945,578.223388671875,0.9773104786872864,612.3209838867188,0.032052990049123764,6220.0,1.454405426979065,160.0,310.0,730.0,870.0,1950.0,3340.0,4120.0,936.0,160.0,9.973007202148438,0.23407576978206635,20.207862854003906,0.0,True,1220.0,14846.3408203125,15710.8251953125,15576.658647865057,145.047563880682,653.9147338867188,74.22142776846886,2.1816658973693848
908934,7066,112187,155.0,218.87423706054688,395.42303466796875,0.28739961981773376,648.2974243164062,0.01477881520986557,3700.0,0.5525593757629395,190.0,340.0,610.0,1060.0,1510.0,2190.0,2600.0,569.0,1380.0,-28.60797119140625,-35.366329193115234,10.651481628417969,0.0,True,2400.0,36563.70703125,38460.5703125,37309.02910128236,130.66582003235817,614.65625,130.66582003235817,0.0
909215,7053,97036,120.0,681.3074340820312,1998.784423828125,0.4915790855884552,3045.871337890625,0.10489489883184433,4310.0,2.526603937149048,910.0,1110.0,1440.0,1780.0,2120.0,2480.0,2680.0,415.0,880.0,41.57022476196289,-18.74971580505371,1.3293681144714355,0.0,True,26700.0,52.02433395385742,56.07274627685547,3365.6383857131004,633.377479493618,3210.369316101074,99.51969784498215,3.7250378131866455
910660,7053,23818,59.0,173.2437744140625,566.6008911132812,0.5316752791404724,810.924560546875,0.02838878333568573,2930.0,0.9120900630950928,720.0,910.0,1140.0,1400.0,1660.0,1850.0,1990.0,300.0,950.0,-28.217512130737305,41.15506362915039,1.152592658996582,0.0,True,11900.0009765625,18.450971603393555,19.527267456054688,815.7469010949135,57.84597831964493,739.449951171875,57.84597831964493,0.0
911663,6993,26986,108.0,779.49267578125,2408.4365234375,0.5109723806381226,3247.8828125,0.11582271754741669,2810.0,4.09623384475708,720.0,860.0,1050.0,1280.0,1500.0,1740.0,1880.0,273.0,690.0,1.4954395294189453,18.83038902282715,1.127920150756836,0.0,True,9570.0,80.44630432128906,83.56685638427734,3731.890239715576,463.3611717224121,3556.2899055480957,89.09305989742279,6.060969948768616
912396,7003,52704,196.0,706.8228149414062,1923.8350830078125,0.46262654662132263,3002.956298828125,0.10072863101959229,3100.0,2.5925705432891846,960.0,1100.0,1370.0,1670.0,2010.0,2330.0,2490.0,378.0,1070.0,-40.70772171020508,-33.99605178833008,4.4866814613342285,0.0,True,22950.0,66.32504272460938,71.11666107177734,3051.2237370610237,354.36402636766434,2784.128662109375,190.85153847932816,9.918493747711182
913422,6961,58615,206.0,840.9057006835938,2492.504638671875,0.4954681992530823,3494.99560546875,0.12394224852323532,4520.0,2.8616952896118164,950.0,1130.0,1470.0,1820.0,2220.0,2540.0,2740.0,434.0,1180.0,-21.246007919311523,20.229732513427734,1.6427934169769287,0.0,True,27980.0,65.68292999267578,68.80772399902344,4188.164606541395,789.1928581893444,3925.6884689331055,177.27575156092644,19.5174560546875
914283,6974,15661,232.0,823.5577392578125,2523.322265625,0.5078654289245605,3576.7021484375,0.12511782348155975,4200.0,3.5293564796447754,700.0,880.0,1160.0,1450.0,1750.0,2070.0,2280.0,360.0,870.0,19.09389305114746,24.90918731689453,1.4285240173339844,0.0,True,18190.0,68.00482940673828,71.54769134521484,4119.099109470844,704.109416782856,3855.3443908691406,191.44560664892197,4.304282546043396
914900,7013,43130,198.0,635.7325439453125,2065.702880859375,0.5293372273445129,2968.84912109375,0.10662642866373062,3180.0,2.8261911869049072,850.0,980.0,1230.0,1500.0,1770.0,1970.0,2130.0,312.0,990.0,49.33551025390625,-8.279979705810547,1.2959846258163452,0.0,True,13720.0,48.58592224121094,51.949012756347656,3473.858987301588,723.9820494353771,3259.716075897217,165.37338545918465,0.1836037039756775
916416,7016,55517,148.0,960.1123657226562,2931.686279296875,0.506597101688385,4091.073486328125,0.14377319812774658,3760.0,3.960249900817871,740.0,890.0,1150.0,1440.0,1730.0,2010.0,2190.0,343.0,870.0,-14.52344799041748,28.905195236206055,1.4749451875686646,0.0,True,17690.0,88.90135192871094,92.9310073852539,4612.080622583628,631.4624737799168,4397.201259613037,122.22157207131386,3.756438970565796
916468,7016,55973,119.0,401.2774353027344,1107.6297607421875,0.4681217670440674,1630.808349609375,0.051108717918395996,1610.0,2.4078190326690674,330.0,390.0,520.0,730.0,910.0,1050.0,1120.0,210.0,730.0,-46.14685821533203,-11.216038703918457,5.324915409088135,0.0,True,1350.0,4.685714244842529,4.865692138671875,1900.4030924886465,387.0387893766165,1794.4727249145508,100.34430685639381,0.9003464728593826
917214,7065,129218,114.0,748.6025390625,2019.248046875,0.459073007106781,3208.734375,0.11651918292045593,4240.0,2.34549617767334,1060.0,1240.0,1580.0,1920.0,2260.0,2570.0,2760.0,404.0,1220.0,25.733951568603516,-15.79316520690918,1.5910084247589111,0.0,True,25630.0,45.17096710205078,48.76421356201172,3042.464429229498,229.23608908057213,2898.8804359436035,94.28055962920189,4.132466554641724
917548,6969,126920,123.0,611.476318359375,1821.4234619140625,0.49732714891433716,2610.55029296875,0.08955740183591843,3900.0,2.077425718307495,780.0,960.0,1300.0,1670.0,2000.0,2310.0,2500.0,414.0,1090.0,-26.489177703857422,27.93402862548828,1.2658061981201172,0.0,True,29120.0,58.925960540771484,62.2305793762207,2779.1137754023075,287.462717205286,2614.421516418457,104.37756934762001,1.3887290954589844
917633,6982,52607,103.0,357.5005187988281,1080.940673828125,0.5029334425926208,1578.085205078125,0.05433371290564537,3580.0,1.4217941761016846,730.0,950.0,1260.0,1580.0,1910.0,2250.0,2410.0,397.0,900.0,19.479351043701172,44.86670684814453,1.4603140354156494,0.0,True,29249.998046875,30.74407196044922,32.968570709228516,1760.9604801237583,291.9059833586216,1632.36869430542,97.82485237717628,0.022861480712890625
919190,6986,123067,107.0,1236.70263671875,3953.574951171875,0.5234541893005371,5485.3525390625,0.1958208531141281,4800.0,4.362717151641846,1060.0,1240.0,1540.0,1900.0,2280.0,2600.0,2790.0,423.0,1210.0,19.454465866088867,22.09335708618164,1.3260772228240967,0.0,True,27870.0,111.40534973144531,117.73892974853516,5824.939143896103,523.5123097896576,5627.53316116333,84.94036078453064,1.060272216796875
919415,6989,20136,380.0,1666.8740234375,3622.864990234375,0.36977076530456543,5382.83837890625,0.16828155517578125,2510.0,4.535486221313477,420.0,510.0,730.0,1070.0,1410.0,1610.0,1720.0,357.0,1270.0,-1.5639420747756958,25.665138244628906,1.7423549890518188,0.0,True,2220.0,4.500372886657715,4.677652359008789,6467.4106849730015,1173.2066988050938,6065.841306686401,318.23988476395607,78.82912063598633
919699,6989,22247,251.0,1055.026123046875,2666.976318359375,0.4330868124961853,4177.974609375,0.13355325162410736,2550.0,5.07188081741333,520.0,580.0,720.0,910.0,1200.0,1510.0,1680.0,289.0,670.0,33.260501861572266,-30.544193267822266,10.878809928894043,0.0,True,1290.0,32.519100189208984,34.857147216796875,4552.0988581851125,797.5182345584035,4290.132755279541,228.95904713869095,0.48795557767152786
923967,6985,146950,150.0,802.8348999023438,2209.343994140625,0.4669407308101654,3374.4287109375,0.1195712611079216,6230.0,3.8608880043029785,660.0,790.0,1010.0,1270.0,1510.0,1760.0,1890.0,297.0,770.0,35.068241119384766,-1.5629794597625732,1.7409043312072754,0.0,True,12560.0,97.70053100585938,103.1425552368164,3623.335718486458,513.9183906055987,3400.7711906433105,119.68689480423927,5.177102033048868
925355,6964,3175,408.0,856.0250854492188,2350.82568359375,0.4661272466182709,3293.19140625,0.11274309456348419,4050.0,2.953235149383545,970.0,1140.0,1410.0,1700.0,2030.0,2330.0,2520.0,368.0,1050.0,-18.44481086730957,13.326884269714355,1.4604955911636353,0.0,True,23749.998046875,78.77648162841797,82.19134521484375,3798.847712725401,513.355899065733,3363.596633911133,354.00899198651314,2.4656051993370056
925934,6979,15356,100.0,651.3514404296875,2193.281005859375,0.5420488119125366,3076.342041015625,0.1098456159234047,3120.0,2.8881187438964844,830.0,1060.0,1360.0,1650.0,1990.0,2300.0,2470.0,381.0,1020.0,21.361392974853516,43.345741271972656,1.3428418636322021,0.0,True,24680.0,66.72981262207031,68.80387115478516,3269.495024114847,379.55863800644875,3109.1060829162598,114.58390274643898,0.0
926018,6979,16010,89.0,842.983642578125,2545.225341796875,0.5024016499519348,3361.574462890625,0.11689502000808716,3870.0,3.5292470455169678,930.0,1080.0,1340.0,1640.0,1940.0,2210.0,2390.0,353.0,980.0,-0.22287636995315552,-7.090857028961182,1.2391984462738037,0.0,True,21240.0,93.3036880493164,97.4075698852539,3907.6278311908245,426.3341529071331,3715.7955627441406,70.05675575137138,28.471824645996094
