,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
615979,8128,63898,214.0,293.0657043457031,965.4068603515625,0.5342517495155334,1285.989013671875,0.04666187986731529,4000.0,0.9166427850723267,1050.0,1360.0,1800.0,2210.0,2710.0,3160.0,3400.0,551.0,1320.0,-9.658161163330078,-23.759305953979492,1.1909652948379517,0.0,True,53730.0,19.0266170501709,20.261489868164062,1523.1697671711445,245.8017194569111,1304.450927734375,189.54799804091454,10.144224345684052
616318,8171,84278,192.0,1230.9237060546875,3705.4873046875,0.5012879371643066,5473.11669921875,0.19447368383407593,5250.0,3.601578712463379,1380.0,1680.0,2120.0,2580.0,3040.0,3430.0,3710.0,543.0,1360.0,21.900562286376953,-32.25187683105469,2.1079154014587402,0.0,True,52690.0,125.33812713623047,136.57749938964844,5850.6957539618015,788.8761815130711,5550.41291809082,160.73648443818092,14.208224296569824
616671,8134,117769,149.0,514.2410888671875,1396.349609375,0.4616941213607788,1907.7479248046875,0.06422692537307739,5510.0,1.2287439107894897,1840.0,2110.0,2490.0,2960.0,3470.0,3910.0,4180.0,566.0,1630.0,-1.1625447273254395,-15.646650314331055,1.169922947883606,0.0,True,55180.0,72.95648193359375,76.58699035644531,2240.194890230894,268.6380397975445,2019.5691146850586,158.99877682328224,0.7373846173286438
617314,8161,114234,157.0,792.4641723632812,2559.44384765625,0.527156412601471,3561.116943359375,0.12751252949237823,5160.0,2.384366273880005,1070.0,1320.0,1770.0,2230.0,2730.0,3180.0,3470.0,569.0,1560.0,-31.403167724609375,-14.22323226928711,1.539924144744873,0.0,True,53289.99609375,42.62805938720703,45.3232421875,3698.7054851949215,308.41626247763634,3515.700927734375,140.7127763926983,4.511103272438049
617347,8161,114593,270.0,683.0582275390625,2077.9580078125,0.5052124857902527,3127.152099609375,0.10944732278585434,5390.0,2.0094919204711914,1650.0,1890.0,2280.0,2740.0,3230.0,3680.0,3990.0,559.0,1580.0,1.0660219192504883,-49.189640045166016,1.4660671949386597,0.0,True,53780.0,101.44058990478516,111.33027648925781,3225.563317671418,362.76335276663303,2880.153091430664,221.1343373209238,22.835299015045166
617384,8161,114924,257.0,468.5294189453125,1318.1903076171875,0.4755423367023468,1824.9688720703125,0.0627165213227272,6040.0,0.9618276357650757,1440.0,1720.0,2270.0,2940.0,3710.0,4300.0,4580.0,808.0,2580.0,-4.466141223907471,12.433863639831543,1.462611436843872,0.0,True,53890.0,17.142316818237305,18.12097930908203,2204.8639594465494,400.7382441908121,1956.7151184082031,230.8315974622965,0.1749267578125
617541,8132,23769,69.0,130.2316131591797,371.52655029296875,0.4808988571166992,555.842529296875,0.01926923356950283,4620.0,0.4242819547653198,1390.0,1670.0,2150.0,2600.0,3030.0,3320.0,3620.0,518.0,1420.0,43.60282897949219,-5.944116592407227,1.0485179424285889,0.0,True,55000.0,15.698529243469238,16.917163848876953,578.1930764019489,67.1556227505207,501.88861083984375,65.69182124733925,1.4638015031814575
617670,8132,24725,776.0,998.5164184570312,3316.690185546875,0.5372104048728943,4904.50634765625,0.1799318492412567,5160.0,2.9525020122528076,1310.0,1580.0,1980.0,2450.0,2950.0,3400.0,3760.0,563.0,1550.0,-12.259222984313965,-52.36648941040039,1.5736526250839233,0.0,True,52170.0,86.86946105957031,94.00483703613281,5608.045270651579,1206.0962197482586,4825.394359588623,663.8705123364925,31.910937666893005
617720,8159,142724,308.0,1282.2762451171875,3747.824462890625,0.4901588559150696,5393.8662109375,0.19338193535804749,5270.0,2.9644808769226074,1580.0,1830.0,2290.0,2780.0,3280.0,3820.0,4130.0,603.0,1480.0,15.048868179321289,5.6957926750183105,1.4177292585372925,0.0,True,53420.0,167.39724731445312,179.24496459960938,5849.460805952549,652.1070156693459,5365.337726593018,292.57491928339005,24.150912761688232
618015,8152,130275,259.0,1045.5113525390625,2967.188232421875,0.4788987636566162,4070.012939453125,0.14060717821121216,5910.0,2.2577245235443115,1380.0,1680.0,2190.0,2770.0,3360.0,3930.0,4230.0,688.0,1890.0,4.310357093811035,-19.196044921875,1.4069709777832031,0.0,True,52850.0,61.07805252075195,65.17748260498047,5042.374045997858,968.3453098833561,4758.029033660889,215.1026602089405,8.164299607276917
618023,8152,130408,135.0,207.80836486816406,643.89794921875,0.5120187401771545,904.345703125,0.03144295513629913,4610.0,0.6498441100120544,1260.0,1620.0,2030.0,2550.0,3040.0,3530.0,3740.0,584.0,1890.0,-24.37786102294922,18.59157371520996,1.0755932331085205,0.0,True,55340.0,15.077179908752441,15.783705711364746,1008.6020282804966,141.70050755143166,851.8243408203125,141.70050755143166,0.0
618057,8152,130645,173.0,1148.214111328125,3442.94775390625,0.499815434217453,4997.44775390625,0.17319932579994202,5780.0,3.102876901626587,1520.0,1740.0,2190.0,2670.0,3140.0,3560.0,3910.0,560.0,1430.0,-3.481228828430176,-42.12982940673828,1.7274010181427002,0.0,True,55180.0,153.38482666015625,165.5959930419922,5397.907602876425,653.6433816850185,5063.306442260742,152.94628390669823,28.270050048828125
618465,8172,21865,78.0,863.071044921875,2451.697509765625,0.47925713658332825,3492.08203125,0.1213894933462143,7610.0,1.370590329170227,1740.0,2200.0,3200.0,4200.0,4950.0,5610.0,5970.0,1036.0,2540.0,-27.440702438354492,-11.267918586730957,2.2865240573883057,0.0,True,50830.0,51.680885314941406,55.37570571899414,3759.8500758111477,393.7216807305813,3626.4309158325195,75.87148103117943,5.866793632507324
618466,8172,21870,90.0,4441.16455078125,12094.1025390625,0.4628251791000366,3492.08203125,0.5943225622177124,6400.0,25.54087257385254,400.0,440.0,550.0,1080.0,1850.0,2110.0,2290.0,610.0,240.0,-45.34738540649414,2.9247889518737793,2.4730424880981445,0.0,True,50830.0,51.680885314941406,55.37570571899414,17501.82624936104,960.0586712360382,17435.9013671875,58.34410774707794,1.2155400514602661
618906,8156,143160,356.0,1052.5093994140625,3295.251708984375,0.5158383846282959,4834.3037109375,0.17220453917980194,5130.0,2.8846004009246826,1590.0,1800.0,2190.0,2640.0,3090.0,3520.0,3770.0,527.0,1490.0,-44.969146728515625,-19.559326171875,1.332661509513855,0.0,True,52060.0,128.6309051513672,138.21066284179688,5080.013102710247,603.6204788088799,4632.453910827637,303.5928756594658,15.335411071777344
619156,8158,98025,107.0,525.3936157226562,1172.138427734375,0.38099125027656555,1983.1473388671875,0.07014894485473633,5520.0,1.011962652206421,1390.0,1690.0,2100.0,2670.0,3180.0,3730.0,4050.0,633.0,1650.0,19.481842041015625,-2.580461025238037,1.3709980249404907,0.0,True,58989.99609375,24.64873504638672,26.661346435546875,1987.0885031223297,264.8239233493805,1843.32297706604,92.84274315834045,26.2740478515625
619205,8158,98463,697.0,295.2688293457031,993.1785278320312,0.5416671633720398,1363.208984375,0.0493754968047142,4700.0,1.012557029724121,1410.0,1640.0,2010.0,2510.0,2960.0,3350.0,3570.0,540.0,1370.0,21.131319046020508,14.650177001953125,1.2356882095336914,0.0,True,55180.0,62.98187255859375,66.3299789428711,2132.5752196907997,813.8452907204628,1458.7465362548828,621.8101015686989,21.758257389068604
620236,8171,54840,219.0,211.73719787597656,578.0615844726562,0.4638199210166931,834.18603515625,0.029148202389478683,4890.0,0.6335841417312622,1200.0,1530.0,2010.0,2430.0,2880.0,3280.0,3530.0,539.0,1400.0,29.118844985961914,28.106096267700195,0.9919268488883972,0.0,True,54419.99609375,13.056259155273438,14.078243255615234,1077.1279562711716,274.16971957683563,873.8195877075195,190.2521094083786,0.0
620251,8163,122533,116.0,886.2119140625,2618.80810546875,0.49431848526000977,3587.040771484375,0.1242440938949585,4520.0,2.602437973022461,840.0,1050.0,1450.0,1890.0,2380.0,2830.0,3090.0,547.0,1380.0,-15.617719650268555,3.4187755584716797,1.7051459550857544,0.0,True,53510.0,50.029579162597656,52.77997589111328,4003.5006164312363,448.6600021123886,3811.185806274414,105.41499996185303,36.87023103237152
620337,8163,123328,100.0,450.7261657714844,1208.29296875,0.45663532614707947,1751.8856201171875,0.059931155294179916,4960.0,1.2133132219314575,1730.0,1940.0,2360.0,2790.0,3260.0,3710.0,3940.0,540.0,1780.0,-23.923011779785156,-9.157951354980469,1.2847702503204346,0.0,True,55290.0,70.96554565429688,75.79466247558594,2034.0944800674915,303.97549203038216,1863.197151184082,97.95498648285866,1.9767967462539673
620548,8166,2730,197.0,469.472412109375,1585.566162109375,0.5431011319160461,2298.744384765625,0.08227282017469406,5860.0,1.2366325855255127,1360.0,1620.0,2080.0,2590.0,3260.0,3850.0,4290.0,703.0,2210.0,-50.62449264526367,7.916375637054443,1.604222297668457,0.0,True,54230.0,88.31531524658203,96.69010925292969,2489.9281291365623,346.3366908431053,2195.9760818481445,159.935566842556,45.701165199279785
620637,8166,3573,113.0,1733.4722900390625,4379.27001953125,0.4328332245349884,7004.44287109375,0.2435332089662552,5050.0,4.030060291290283,1750.0,2010.0,2420.0,2880.0,3350.0,3810.0,4110.0,554.0,1350.0,28.293439865112305,-26.541906356811523,1.6811668872833252,0.0,True,54350.0,108.6490478515625,120.14033508300781,6657.814753443003,436.3263501226902,6442.6245193481445,100.93791475892067,5.603271484375
621194,8133,80889,191.0,564.89453125,1702.6636962890625,0.5017596483230591,2486.508544921875,0.08774511516094208,4800.0,1.6043798923492432,1300.0,1530.0,1940.0,2390.0,2900.0,3330.0,3570.0,560.0,1410.0,11.930217742919922,-22.23956871032715,1.7264846563339233,0.0,True,55829.99609375,58.16660690307617,62.164310455322266,2741.666898339987,416.51225432753563,2500.206008911133,179.25144681334496,4.042835712432861
621438,8160,130703,269.0,827.5759887695312,2402.6572265625,0.48760607838630676,3389.22509765625,0.12131481617689133,4160.0,2.142632007598877,670.0,920.0,1320.0,1810.0,2300.0,2770.0,3110.0,577.0,1690.0,31.055538177490234,26.76679801940918,1.586728811264038,0.0,True,54700.0,107.93207550048828,116.47225952148438,3945.5487105101347,607.0697600096464,3607.320068359375,221.31290094554424,8.983665704727173
621660,8155,142671,111.0,171.56857299804688,458.5807800292969,0.45546695590019226,656.89453125,0.022174501791596413,3730.0,0.5271692276000977,910.0,1120.0,1450.0,1870.0,2330.0,2660.0,2900.0,491.0,1380.0,6.057188034057617,26.583776473999023,1.2264342308044434,0.0,True,54970.0,33.83675003051758,35.774166107177734,1007.7199008464813,343.6140468120575,867.8582534790039,106.02489733695984,0.0
621680,8155,142849,138.0,866.0250854492188,2871.460205078125,0.5365733504295349,3857.315673828125,0.13569732010364532,5650.0,1.786302089691162,1230.0,1570.0,2140.0,2790.0,3420.0,4060.0,4430.0,763.0,1980.0,-0.1449315845966339,26.277191162109375,1.324002742767334,0.0,True,52300.0,49.36798858642578,52.14605712890625,4258.8065777421,471.675405561924,4083.267406463623,124.8534397482872,1.317742943763733
621835,8155,144202,157.0,404.23193359375,1095.89990234375,0.4610714614391327,1592.9930419921875,0.05403216555714607,4810.0,1.1568032503128052,1260.0,1540.0,2020.0,2480.0,2910.0,3370.0,3600.0,546.0,1130.0,-23.64875030517578,19.050077438354492,1.23810613155365,0.0,True,55120.0,35.78337860107422,37.774070739746094,1819.7696200609207,284.470738530159,1638.4126052856445,145.57363617420197,0.0
622040,8161,43730,409.0,693.3018188476562,2073.787353515625,0.49889451265335083,2875.1376953125,0.10119780153036118,5650.0,1.5962737798690796,1390.0,1640.0,2130.0,2700.0,3360.0,3930.0,4280.0,711.0,2060.0,-22.720285415649414,-25.974946975708008,1.708070993423462,0.0,True,54370.0,111.89208221435547,120.08525848388672,3559.734047651291,680.9735572338104,3058.154790878296,387.10193705558777,2.585237503051758
622081,8161,44068,87.0,59.77896499633789,294.6463317871094,0.6626710295677185,393.8543395996094,0.015230259858071804,3920.0,0.28956902027130127,620.0,820.0,1300.0,1750.0,2320.0,2720.0,2920.0,597.0,1620.0,-29.610321044921875,40.081756591796875,2.3731987476348877,0.0,True,54829.99609375,16.406570434570312,17.767671585083008,455.3921125382185,84.45389537513256,354.5316467285156,83.94026653468609,0.5136288404464722
622471,8139,92464,215.0,1652.2510986328125,4706.046875,0.4802851378917694,7065.96728515625,0.25207358598709106,5470.0,3.910443067550659,1410.0,1690.0,2110.0,2560.0,3060.0,3500.0,3790.0,561.0,1600.0,39.22407913208008,-2.0546138286590576,2.0188190937042236,0.0,True,51590.0,164.81582641601562,179.56178283691406,7116.223561152816,593.1675003618002,6756.010143280029,179.5937126725912,15.803878784179688
622516,8150,52939,124.0,561.5747680664062,1331.2314453125,0.4066220223903656,2299.703125,0.08174113184213638,7450.0,0.8723738789558411,1980.0,2470.0,3280.0,4020.0,4800.0,5500.0,5980.0,924.0,2670.0,30.547494888305664,-10.965835571289062,1.5589579343795776,0.0,True,55440.0,29.901302337646484,33.064605712890625,2208.983538687229,286.1300879120827,2027.2070922851562,103.30089288949966,48.57425117492676
622869,8133,31372,104.0,92.72710418701172,233.32220458984375,0.4312080442905426,378.8714599609375,0.013784787617623806,4710.0,0.2643052637577057,930.0,1190.0,1830.0,2360.0,2990.0,3290.0,3460.0,647.0,2250.0,19.285768508911133,-5.74045991897583,1.036521077156067,0.0,True,59320.0,12.570932388305664,13.671666145324707,519.5376038849354,180.84682896733284,420.4823570251465,84.97506764531136,1.509246826171875
624504,8161,115082,162.0,1654.584716796875,4740.46826171875,0.4825423061847687,7019.07470703125,0.2415430098772049,5220.0,3.8445005416870117,1070.0,1310.0,1730.0,2190.0,2680.0,3120.0,3410.0,559.0,1780.0,7.690578937530518,-29.941896438598633,1.7161766290664673,0.0,True,50730.00390625,190.7826385498047,204.42166137695312,7116.995897859335,530.8690210282803,6750.586837768555,152.19064578413963,23.435775756835938
624511,8161,115158,89.0,371.0704345703125,1106.87548828125,0.4978565573692322,1645.4884033203125,0.057669855654239655,4680.0,1.1049115657806396,1230.0,1430.0,1860.0,2360.0,2820.0,3280.0,3530.0,565.0,1250.0,7.120869159698486,-36.03986740112305,1.9087567329406738,0.0,True,56510.0,23.387752532958984,25.282634735107422,1682.1421090364456,181.05892193317413,1568.397045135498,88.01409208774567,2.34321928024292
624564,8161,115475,93.0,823.2844848632812,2746.177490234375,0.5387067198753357,4155.54052734375,0.15081404149532318,6370.0,2.097015142440796,2010.0,2310.0,2790.0,3330.0,3900.0,4500.0,4900.0,669.0,1820.0,42.00868606567383,-29.195940017700195,1.5411614179611206,0.0,True,53060.0,55.96934509277344,61.238033294677734,3946.347048431635,320.94923654198647,3806.175090789795,81.4602030813694,2.7424094676971436
624755,8161,117226,80.0,709.1239013671875,2008.940185546875,0.4782140254974365,2976.7109375,0.10114774107933044,6140.0,1.382575511932373,1350.0,1680.0,2220.0,2930.0,3690.0,4410.0,4790.0,846.0,2440.0,-31.32220458984375,29.244426727294922,0.8922397494316101,0.0,True,53090.0,50.77434158325195,54.417606353759766,2896.112895190716,127.60539931058884,2767.649948120117,67.85992735624313,9.828678131103516
625078,8165,41,134.0,870.6932373046875,2615.5830078125,0.5005024075508118,3670.956787109375,0.13005904853343964,5220.0,2.297193765640259,1020.0,1330.0,1750.0,2220.0,2690.0,3140.0,3390.0,554.0,1420.0,-23.021451950073242,-7.364398956298828,1.537305474281311,0.0,True,54500.0,101.64066314697266,108.29434967041016,3899.2774254977703,311.31913539767265,3639.7294540405273,155.81314060091972,2.094167709350586
625107,8165,289,103.0,139.52659606933594,389.6246643066406,0.4726400375366211,575.0478515625,0.01920251175761223,3410.0,0.4870125651359558,770.0,1020.0,1360.0,1770.0,2230.0,2620.0,2880.0,490.0,1470.0,-33.62697982788086,-34.36992263793945,1.4935580492019653,0.0,True,53480.0,9.18551254272461,9.890238761901855,766.5235492289066,228.11202350258827,651.1453800201416,100.84281101822853,5.34984564781189
625318,8165,2108,219.0,1697.2606201171875,3953.385009765625,0.3992684483528137,6645.77099609375,0.23684926331043243,7580.0,2.2822370529174805,1680.0,2060.0,2740.0,3530.0,4300.0,5030.0,5490.0,917.0,2550.0,22.074481964111328,-11.725446701049805,1.5156053304672241,0.0,True,51480.0,126.61305236816406,137.22683715820312,6503.196415171027,726.1024057716131,6175.520149230957,184.37477658689022,16.68843698501587
625451,8170,95804,274.0,216.39146423339844,750.4318237304688,0.5523660182952881,1025.381103515625,0.038235846906900406,5050.0,0.7232220768928528,1350.0,1530.0,1980.0,2500.0,2970.0,3390.0,3650.0,573.0,1820.0,-15.80007553100586,40.34783935546875,1.6584974527359009,0.0,True,55440.0,42.4024772644043,45.10187530517578,1258.5214946866035,249.31310921907425,966.805908203125,244.30859702825546,5.004512190818787
625503,8170,96260,73.0,434.5651550292969,1486.9583740234375,0.5476868748664856,2166.44873046875,0.07870729267597198,5120.0,1.3516038656234741,960.0,1250.0,1730.0,2210.0,2710.0,3270.0,3590.0,614.0,1470.0,37.751617431640625,37.34551239013672,1.2868270874023438,0.0,True,54440.0,38.35395050048828,41.69535827636719,2132.6956811845303,172.88311251997948,2013.3710479736328,74.01232156157494,6.9583611488342285
626788,8131,135941,617.0,1878.95068359375,6142.0859375,0.5314943194389343,8761.228515625,0.3118109703063965,6500.0,4.140459060668945,1760.0,2120.0,2710.0,3350.0,4010.0,4540.0,4860.0,747.0,1920.0,-44.75461196899414,-9.657292366027832,1.8696925640106201,0.0,True,50320.0,158.16050720214844,169.31759643554688,9927.856760203838,1748.79830378294,9248.619354248047,463.05188328027725,58.025015473365784
627434,8153,139443,219.0,1984.939697265625,6181.26806640625,0.5138649344444275,8991.2841796875,0.3148380219936371,5750.0,3.8919172286987305,1350.0,1630.0,2110.0,2740.0,3470.0,4090.0,4450.0,767.0,2320.0,-38.37495803833008,22.55557632446289,1.7336397171020508,0.0,True,51960.0,197.56976318359375,212.18804931640625,9041.84489607811,677.652086019516,8632.366771697998,180.27716612815857,31.631195068359375
627749,8172,144520,163.0,746.7479248046875,2512.50244140625,0.5417670607566833,3577.3017578125,0.12566958367824554,5790.0,2.1898155212402344,1870.0,2150.0,2580.0,3070.0,3560.0,4060.0,4360.0,590.0,1490.0,-43.02106475830078,-10.936202049255371,1.3950378894805908,0.0,True,55040.0,62.20948028564453,66.55510711669922,3894.100089877844,572.3508146703243,3680.681209564209,141.11234459280968,10.097055435180664
627923,8146,118535,415.0,1807.6151123046875,5200.97900390625,0.4841718077659607,7338.6884765625,0.2617594003677368,8210.0,2.557123899459839,1820.0,2310.0,3070.0,3940.0,4900.0,5900.0,6570.0,1107.0,2520.0,-0.004791765008121729,9.611804008483887,1.6782481670379639,0.0,True,56720.0,124.43257904052734,131.87718200683594,8108.509763330221,975.2666374146938,7597.713218688965,366.5441503226757,19.819815278053284
627976,8146,119044,492.0,786.6748046875,2238.03759765625,0.47983497381210327,3247.96142578125,0.11504129320383072,5470.0,1.825636625289917,1000.0,1230.0,1680.0,2210.0,2740.0,3200.0,3450.0,608.0,1810.0,11.645400047302246,-19.82341194152832,1.4968435764312744,0.0,True,54750.00390625,45.23526382446289,48.065284729003906,3962.5826111733913,892.5995446145535,3444.7211570739746,466.2630531489849,6.363137125968933
628177,8154,103386,150.0,587.9849243164062,1650.604736328125,0.4746827483177185,2343.24072265625,0.0820656567811966,4470.0,1.694403052330017,1300.0,1530.0,1970.0,2460.0,2890.0,3300.0,3520.0,543.0,1480.0,14.047826766967773,8.941473007202148,1.4017789363861084,0.0,True,53510.0,88.87235260009766,94.74742126464844,2693.912259839475,366.5562646612525,2460.2175064086914,141.54069021344185,3.2817106172442436
628884,8144,119254,129.0,975.7841796875,2785.614013671875,0.4811587929725647,4054.32861328125,0.1387484222650528,8700.0,1.3059544563293457,1650.0,2020.0,2610.0,3700.0,5090.0,6200.0,6780.0,1349.0,4040.0,45.80780792236328,4.920424461364746,1.8013865947723389,0.0,True,51250.0,53.5286979675293,58.254947662353516,4032.1346618831158,217.09912797808647,3850.5882530212402,117.34250184893608,10.675209045410156
629032,8138,113212,259.0,1180.853271484375,3388.398681640625,0.4831306040287018,5192.2568359375,0.18214111030101776,5560.0,3.2094509601593018,1550.0,1800.0,2220.0,2640.0,3090.0,3490.0,3770.0,520.0,1360.0,9.012683868408203,49.611717224121094,1.6430810689926147,0.0,True,51410.00390625,137.735595703125,149.58494567871094,5601.60094422102,894.4639813303947,5207.798637390137,239.16824686527252,16.898464262485504
629228,8138,114990,138.0,1288.1878662109375,3746.581298828125,0.48828327655792236,5597.138671875,0.19705882668495178,4880.0,3.6772913932800293,1440.0,1690.0,2100.0,2540.0,3020.0,3430.0,3680.0,538.0,1450.0,14.115264892578125,-32.64768600463867,1.9068659543991089,0.0,True,50730.00390625,88.29373168945312,96.07241821289062,5841.716787278652,718.7697352766991,5633.427043914795,114.38925355672836,5.606758117675781
629633,8172,48388,190.0,410.92437744140625,1310.8748779296875,0.5226802229881287,1832.0802001953125,0.06423403322696686,4470.0,1.3834415674209595,1130.0,1320.0,1680.0,2150.0,2550.0,2970.0,3240.0,510.0,1390.0,-22.931087493896484,29.47748374938965,1.037657618522644,0.0,True,54350.0,23.178497314453125,24.666690826416016,1919.4509753882885,174.83961674571037,1721.432861328125,174.36299294233322,0.4766238033771515
629894,8160,73105,99.0,363.9854736328125,1187.289794921875,0.5307274460792542,1735.8375244140625,0.061875585466623306,3870.0,1.3028361797332764,1170.0,1420.0,1850.0,2310.0,2790.0,3170.0,3370.0,539.0,1200.0,-0.8939539790153503,-48.447540283203125,1.2621955871582031,0.0,True,54400.0,88.18592071533203,96.53163146972656,1913.826917618513,274.1856746375561,1743.7522315979004,79.78958448767662,2.099180817604065
629932,8160,73459,256.0,709.4713745117188,2258.072265625,0.5218459963798523,3386.470703125,0.11935354024171829,4220.0,1.7878655195236206,1020.0,1240.0,1650.0,2120.0,2580.0,3040.0,3310.0,551.0,1610.0,-4.366281509399414,45.842342376708984,1.661138653755188,0.0,True,54450.0,57.44206237792969,62.23615264892578,3663.224603652954,638.2034397125244,3382.9506340026855,217.4250726699829,5.406834602355957
630116,8167,130113,120.0,235.74371337890625,618.347900390625,0.44796621799468994,947.440185546875,0.03206637129187584,4120.0,0.6425645351409912,850.0,1070.0,1500.0,2010.0,2450.0,2740.0,2980.0,530.0,1530.0,43.35985565185547,-6.16025447845459,1.2177307605743408,0.0,True,55090.0,35.68521499633789,39.027366638183594,1152.917487680912,262.9222751259804,1020.8833198547363,94.88589054346085,1.4630622863769531
630403,8146,103077,512.0,375.57183837890625,1185.6845703125,0.5188851356506348,1672.0721435546875,0.05891339108347893,4360.0,1.0498833656311035,910.0,1190.0,1660.0,2130.0,2620.0,2990.0,3270.0,562.0,1530.0,-37.599361419677734,-10.75249195098877,1.1864114999771118,0.0,True,54580.0,45.53228759765625,48.64038848876953,2278.0114837288857,671.3288055062294,1771.4829444885254,459.2022397518158,1.7940118908882141
630888,8169,72420,102.0,420.0013732910156,1443.792724609375,0.5493049621582031,2110.86962890625,0.07525036484003067,3830.0,1.4092330932617188,810.0,1050.0,1390.0,1860.0,2330.0,2740.0,2940.0,532.0,1580.0,19.372516632080078,48.096092224121094,3.043935775756836,0.0,True,52610.0,63.850852966308594,69.46452331542969,2075.038053393364,148.32587230205536,1889.5597095489502,121.62749087810516,0.0
630917,8159,127744,114.0,537.4055786132812,1496.436767578125,0.47153666615486145,2311.51171875,0.080913245677948,6510.0,1.0792826414108276,1350.0,1630.0,2110.0,2740.0,3490.0,4270.0,4720.0,814.0,2250.0,18.02580451965332,-28.734039306640625,2.1995956897735596,0.0,True,53160.0,81.42329406738281,88.7435531616211,2316.311023414135,201.09256333112717,2138.8851203918457,92.75502127408981,3.2475876808166504
631010,8159,128706,220.0,1801.0274658203125,5392.2001953125,0.4992436170578003,7529.7392578125,0.2692204713821411,5100.0,3.948915481567383,1350.0,1650.0,2090.0,2640.0,3150.0,3640.0,3930.0,619.0,1850.0,23.7657413482666,14.893102645874023,1.7511093616485596,0.0,True,51080.0,144.66299438476562,151.8369140625,8052.662437230349,791.3686979115009,7658.238578796387,274.8812542259693,51.2000367641449
631011,8159,128714,111.0,595.0223388671875,1371.643798828125,0.3948923647403717,7529.7392578125,0.06551798433065414,5390.0,1.2082951068878174,1420.0,1700.0,2160.0,2760.0,3310.0,3770.0,4120.0,650.0,1840.0,3.0280959606170654,-21.395858764648438,1.979262113571167,0.0,True,51080.0,144.66299438476562,151.8369140625,2375.952557146549,406.5145040154457,2244.502468109131,110.15365272760391,18.640487670898438
631997,8159,142724,308.0,1282.2762451171875,3747.824462890625,0.4901588559150696,5386.7119140625,0.19338193535804749,5270.0,2.9644808769226074,1580.0,1830.0,2290.0,2780.0,3280.0,3820.0,4130.0,603.0,1480.0,15.048868179321289,5.6957926750183105,1.4177292585372925,0.0,True,53420.0,167.39724731445312,179.24496459960938,5849.460805952549,652.1070156693459,5365.337726593018,292.57491928339005,24.150912761688232
632624,8147,36249,257.0,1277.3587646484375,3486.868896484375,0.46377092599868774,5292.322265625,0.18024727702140808,6410.0,2.510805130004883,1430.0,1700.0,2220.0,2770.0,3420.0,4030.0,4360.0,715.0,1960.0,10.349666595458984,-28.735382080078125,1.6082496643066406,0.0,True,54550.0,122.56948852539062,131.95034790039062,5643.949558734894,757.2936444282532,5299.547721862793,218.76443910598755,3.0679092407226562
633056,8171,7625,123.0,349.4877624511719,1120.8236083984375,0.5246071219444275,1475.818603515625,0.0522618293762207,4540.0,1.0867165327072144,1360.0,1550.0,1960.0,2400.0,2910.0,3270.0,3540.0,538.0,1660.0,-7.186748504638672,1.816847801208496,1.3252158164978027,0.0,True,55220.0,50.8397216796875,53.618385314941406,1661.5268889665604,140.10879814624786,1502.82666015625,107.86050713062286,0.0
633391,8163,58127,116.0,856.7046508789062,2574.69140625,0.5006670355796814,3603.350830078125,0.12447400391101837,6100.0,1.5999047756195068,1240.0,1550.0,2060.0,2720.0,3520.0,4180.0,4710.0,843.0,2500.0,-8.860772132873535,-37.5806884765625,1.6287897825241089,0.0,True,52569.99609375,47.693626403808594,51.05653381347656,3600.650013960898,121.47347740083933,3431.48291015625,113.58181765675545,7.891659744083881
633427,8163,58422,923.0,1489.853515625,4409.0166015625,0.4948681890964508,5941.05078125,0.20708823204040527,4900.0,3.9794118404388428,1390.0,1620.0,2010.0,2480.0,2960.0,3390.0,3660.0,548.0,1490.0,-1.97787606716156,-19.058794021606445,1.4805927276611328,0.0,True,50849.99609375,129.80441284179688,137.17385864257812,7293.082663103938,1264.4325471371412,6325.286201477051,795.3490664809942,42.64298230409622
634324,8131,128721,165.0,207.30810546875,647.0858154296875,0.5147247910499573,907.9420776367188,0.03188392147421837,3730.0,0.6983744502067566,1050.0,1200.0,1680.0,2180.0,2570.0,2960.0,3100.0,530.0,1850.0,-29.2109317779541,-34.65286636352539,1.244034767150879,0.0,True,50950.00390625,54.29267883300781,58.460243225097656,1115.1918430775404,206.80608563125134,911.4846229553223,139.54894070327282,9.8656005859375
634874,8139,145874,169.0,1238.0599365234375,3673.971923828125,0.4959072470664978,5382.04052734375,0.1907281130552292,4660.0,3.217426061630249,1330.0,1640.0,2060.0,2490.0,3000.0,3470.0,3750.0,565.0,1400.0,-32.5854377746582,-27.59318733215332,1.5199800729751587,0.0,True,54050.0,75.96056365966797,81.4530258178711,6050.030571907759,1061.9645394980907,5787.332046508789,128.7822251021862,57.95573663711548
